15, 14, 0.5, 2026-06-02 16:46:07.793110, 2026-06-02 16:46:16.309661, 2026-06-02 16:46:21.312200
25, 2, 0.5, 2026-06-02 16:46:26.880926, 2026-06-02 16:46:37.391868, 2026-06-02 16:46:42.395352
25, 13, 0.5, 2026-06-02 16:46:47.958669, 2026-06-02 16:47:00.479925, 2026-06-02 16:47:05.484371
0, 0, 0.5, 2026-06-02 16:47:11.054636, 2026-06-02 16:47:23.570324, 2026-06-02 16:47:28.573205
0, 15, 0.5, 2026-06-02 16:47:34.138761, 2026-06-02 16:47:43.147633, 2026-06-02 16:47:48.149614
15, 1, 0.5, 2026-06-02 16:47:53.703492, 2026-06-02 16:48:03.226219, 2026-06-02 16:48:08.229014
15, 14, 0.5, 2026-06-02 16:48:13.787322, 2026-06-02 16:48:22.299859, 2026-06-02 16:48:27.303708
25, 2, 0.5, 2026-06-02 16:48:32.851192, 2026-06-02 16:48:43.882463, 2026-06-02 16:48:48.884091
25, 13, 0.5, 2026-06-02 16:48:54.435543, 2026-06-02 16:49:07.475791, 2026-06-02 16:49:12.477674
0, 0, 1, 2026-06-02 16:49:18.036029, 2026-06-02 16:49:33.073293, 2026-06-02 16:49:38.078014
0, 15, 1, 2026-06-02 16:49:43.652313, 2026-06-02 16:49:54.658772, 2026-06-02 16:49:59.661598
15, 1, 1, 2026-06-02 16:50:05.217180, 2026-06-02 16:50:18.752073, 2026-06-02 16:50:23.755040
15, 14, 1, 2026-06-02 16:50:29.323860, 2026-06-02 16:50:42.343701, 2026-06-02 16:50:47.346846
0, 0, 0.5, 2026-06-02 16:58:08.528691, 2026-06-02 16:58:19.406421, 2026-06-02 16:58:24.410893
0, 15, 0.5, 2026-06-02 16:58:30.016464, 2026-06-02 16:58:43.499109, 2026-06-02 16:58:48.502245
0, 0, 0.5, 2026-06-02 17:02:08.684540, 2026-06-02 17:02:15.871805, 2026-06-02 17:02:20.873589
0, 15, 0.5, 2026-06-02 17:02:26.467661, 2026-06-02 17:02:36.954139, 2026-06-02 17:02:41.957029
15, 1, 0.5, 2026-06-02 17:02:47.519038, 2026-06-02 17:02:57.030776, 2026-06-02 17:03:02.035092
15, 14, 0.5, 2026-06-02 17:03:07.626101, 2026-06-02 17:03:19.619626, 2026-06-02 17:03:24.623252
25, 2, 0.5, 2026-06-02 17:03:30.184525, 2026-06-02 17:03:42.710187, 2026-06-02 17:03:47.713234
25, 13, 0.5, 2026-06-02 17:03:53.271839, 2026-06-02 17:04:06.806451, 2026-06-02 17:04:11.809255
0, 0, 0.5, 2026-06-02 17:04:17.387633, 2026-06-02 17:04:26.380297, 2026-06-02 17:04:31.383037
0, 15, 0.5, 2026-06-02 17:04:36.935213, 2026-06-02 17:04:47.462704, 2026-06-02 17:04:52.465220
15, 1, 0.5, 2026-06-02 17:04:58.019246, 2026-06-02 17:05:08.043933, 2026-06-02 17:05:13.046562
15, 14, 0.5, 2026-06-02 17:05:18.611624, 2026-06-02 17:05:30.627094, 2026-06-02 17:05:35.630898
25, 2, 0.5, 2026-06-02 17:05:41.191448, 2026-06-02 17:05:53.717758, 2026-06-02 17:05:58.720149
25, 13, 0.5, 2026-06-02 17:06:04.276425, 2026-06-02 17:06:18.314213, 2026-06-02 17:06:23.316224
